CustomerKey,GeographyKey,CustomerLabel,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,Phone,DateFirstPurchase,CustomerType
12230,437,23229,Deborah,Raje,1971-10-11,S,F,deborah18@adventure-works.com,20000.0,0.0,0.0,Bachillerato parcial,Manual,0.0,2.0,Hüttenstr 9005,1 (11) 500 555-0157,2004-04-10,Person
12231,704,23230,Mya,Foster,1971-03-03,S,F,mya16@adventure-works.com,30000.0,0.0,0.0,Bachillerato,Manual,0.0,1.0,4167 Whitehall Drive,1 (11) 500 555-0116,2003-09-28,Person
12232,657,23231,Dylan,Moore,1971-03-05,S,M,dylan35@adventure-works.com,30000.0,0.0,0.0,Bachillerato,Manual,0.0,1.0,"7, place de Brazaville",1 (11) 500 555-0166,2004-04-11,Person
12233,506,23232,Frank,Serrano,1971-02-16,S,M,frank24@adventure-works.com,30000.0,0.0,0.0,Bachillerato,Manual,0.0,1.0,6745 Salem St,1 (11) 500 555-0155,2003-10-08,Person
12234,765,23233,Bradley,Sharma,1971-11-15,S,M,bradley12@adventure-works.com,40000.0,2.0,2.0,Grado parcial,Clerical,1.0,1.0,Am Gallberg 987,1 (11) 500 555-0172,2004-06-28,Person
12235,765,23234,Brent,Lu,1971-10-02,S,M,brent11@adventure-works.com,40000.0,2.0,2.0,Grado parcial,Clerical,1.0,1.0,Celler Weg 9492,1 (11) 500 555-0124,2003-07-03,Person
12236,506,23235,Cedric,Pal,1971-06-18,S,M,cedric32@adventure-works.com,40000.0,2.0,2.0,Grado parcial,Clerical,1.0,2.0,7499 Yolanda Circle,1 (11) 500 555-0180,2003-08-08,Person
12237,576,23236,Nichole,Kumar,1971-01-02,S,F,nichole7@adventure-works.com,40000.0,2.0,2.0,Grado parcial,Clerical,1.0,2.0,5697 Alovera Road,1 (11) 500 555-0167,2004-02-29,Person
12238,641,23237,Caleb,Young,1970-12-27,S,M,caleb46@adventure-works.com,40000.0,2.0,2.0,Grado parcial,Clerical,1.0,2.0,Helsenbergbogen 2,1 (11) 500 555-0192,2003-08-26,Person
12239,443,23238,Thomas,Lee,1975-08-24,S,M,thomas80@adventure-works.com,40000.0,3.0,3.0,Grado parcial,Clerical,1.0,0.0,3475 Deercreek Ln.,808-555-0120,2004-01-09,Person
12240,584,23239,Curtis,Wu,1974-05-19,S,M,curtis6@adventure-works.com,40000.0,3.0,3.0,Grado parcial,Clerical,1.0,2.0,1956 Sequoia Dr.,500-555-0136,2004-01-15,Person
12241,442,23240,Phillip,Chapman,1974-06-25,S,M,phillip3@adventure-works.com,40000.0,3.0,3.0,Grado parcial,Clerical,1.0,2.0,9038 Mt. View Avenue,632-555-0118,2004-03-29,Person
12242,442,23241,Armando,Torres,1974-10-20,S,M,armando12@adventure-works.com,40000.0,3.0,3.0,Grado parcial,Clerical,1.0,2.0,3346 Larkwood Ct.,214-555-0171,2003-12-15,Person
12243,442,23242,Andrew,Garcia,1974-10-04,S,M,andrew23@adventure-works.com,50000.0,0.0,0.0,Máster,Manual calificado,1.0,0.0,4598 Manila Avenue,959-555-0198,2004-01-20,Person
12244,686,23243,Jasmine,Rogers,1930-10-20,M,F,jasmine23@adventure-works.com,40000.0,1.0,0.0,Máster,Manual calificado,1.0,1.0,6441 Roberta Avenue,226-555-0120,2004-07-07,Person
12245,695,23244,Alexandra,Wagner,1966-06-07,S,F,alexandra16@adventure-works.com,60000.0,0.0,0.0,Máster,Manual calificado,0.0,0.0,9312 Corte Del Sol,649-555-0121,2003-11-14,Person
12246,562,23245,Morgan,James,1966-09-17,S,F,morgan65@adventure-works.com,60000.0,0.0,0.0,Máster,Manual calificado,0.0,0.0,7535 Roanoke Drive,302-555-0112,2003-12-24,Person
12247,577,23246,Renee,Gill,1966-08-04,S,F,renee13@adventure-works.com,60000.0,0.0,0.0,Máster,Manual calificado,0.0,0.0,6040 Lislin Ct,680-555-0146,2004-02-17,Person
12248,430,23247,Alexander,Garcia,1966-05-21,S,M,alexander20@adventure-works.com,60000.0,0.0,0.0,Máster,Manual calificado,0.0,0.0,4914 Clayton Rd.,764-555-0134,2004-05-14,Person
12249,678,23248,Bailey,Peterson,1953-04-25,M,F,bailey3@adventure-works.com,10000.0,2.0,1.0,Bachillerato,Manual,1.0,2.0,3965 Stony Hill Circle,618-555-0112,2004-03-21,Person
12250,442,23249,Tasha,Nara,1953-08-17,S,F,tasha17@adventure-works.com,20000.0,2.0,0.0,Bachillerato,Manual,0.0,2.0,5454 Old Mt. View Drive,955-555-0114,2003-08-07,Person
12251,507,23250,Ashley,Lee,1953-04-14,M,F,ashley23@adventure-works.com,20000.0,2.0,0.0,Bachillerato,Manual,1.0,2.0,9597 Kirker Pass,163-555-0198,2004-03-27,Person
12252,693,23251,Evan,Scott,1953-08-06,M,M,evan40@adventure-works.com,20000.0,2.0,0.0,Bachillerato,Manual,0.0,2.0,1386 Calle Verde,242-555-0127,2003-09-18,Person
12253,520,23252,Alexia,Wood,1953-06-20,S,F,alexia2@adventure-works.com,20000.0,2.0,0.0,Bachillerato,Manual,0.0,2.0,3869 Creed Ave,754-555-0159,2003-08-21,Person
12254,695,23253,Brooke,Bell,1953-07-21,S,F,brooke12@adventure-works.com,20000.0,2.0,0.0,Bachillerato,Manual,0.0,2.0,5396 Hacienda,820-555-0152,2004-01-10,Person
12255,610,23254,Jack,Gonzalez,1953-09-24,S,M,jack44@adventure-works.com,20000.0,2.0,0.0,Bachillerato,Manual,0.0,2.0,7199 Natalie Drive,761-555-0148,2003-08-27,Person
12256,647,23255,Xavier,Johnson,1954-11-07,S,M,xavier1@adventure-works.com,20000.0,2.0,0.0,Bachillerato parcial,Manual,0.0,2.0,2403 Riverwood Circle,146-555-0117,2003-08-26,Person
12257,582,23256,Mario,Chande,1954-08-04,S,M,mario13@adventure-works.com,30000.0,1.0,0.0,Bachillerato,Clerical,0.0,1.0,3243 Juniper Dr.,587-555-0114,2004-03-23,Person
12258,631,23257,Charles,Stewart,1954-05-26,M,M,charles70@adventure-works.com,40000.0,1.0,0.0,Grado parcial,Clerical,1.0,1.0,9680 Huston Road,455-555-0134,2004-01-14,Person
12259,560,23258,Megan,Watson,1955-01-16,S,F,megan46@adventure-works.com,30000.0,1.0,0.0,Bachillerato,Clerical,0.0,2.0,8624 Pepperidge Way,644-555-0167,2003-12-24,Person
12260,535,23259,John,Taylor,1955-10-12,M,M,john46@adventure-works.com,30000.0,2.0,0.0,Bachillerato,Clerical,1.0,2.0,8067 Sun View Terr.,988-555-0156,2004-05-13,Person
12261,580,23260,Edwin,Goel,1955-02-08,M,M,edwin42@adventure-works.com,30000.0,2.0,0.0,Bachillerato,Clerical,1.0,2.0,5816 Camacho,766-555-0115,2004-04-25,Person
12262,495,23261,Jada,Peterson,1955-04-19,S,F,jada2@adventure-works.com,30000.0,2.0,0.0,Bachillerato,Clerical,0.0,2.0,201 Bush Avenue,682-555-0187,2004-01-11,Person
12263,620,23262,Sydney,Kelly,1955-03-22,S,F,sydney21@adventure-works.com,30000.0,2.0,0.0,Bachillerato,Clerical,0.0,2.0,9652 Steven Drive,484-555-0136,2004-04-15,Person
12264,597,23263,Angel,Lopez,1955-12-27,S,M,angel35@adventure-works.com,30000.0,2.0,0.0,Bachillerato,Manual calificado,0.0,2.0,6393 Tuolumne Way,375-555-0192,2004-02-16,Person
12265,583,23264,Warren,Hu,1955-10-04,M,M,warren33@adventure-works.com,40000.0,1.0,0.0,Grado parcial,Clerical,1.0,1.0,3657 Greystone Dr.,301-555-0111,2004-01-22,Person
12266,627,23265,Savannah,James,1955-06-06,M,F,savannah6@adventure-works.com,40000.0,1.0,0.0,Grado parcial,Clerical,1.0,1.0,1614 Green St,797-555-0116,2004-01-05,Person
12267,522,23266,Jessica,Watson,1955-11-27,M,F,jessica21@adventure-works.com,40000.0,1.0,0.0,Grado parcial,Clerical,1.0,1.0,4176 Alexander Pl,141-555-0141,2004-01-14,Person
12268,467,23267,Juan,James,1955-04-13,M,M,juan9@adventure-works.com,40000.0,1.0,0.0,Grado parcial,Clerical,1.0,1.0,9221 Dutch Slough Rd.,734-555-0118,2002-02-24,Person
12269,527,23268,Katelyn,Morris,1955-12-25,M,F,katelyn18@adventure-works.com,40000.0,1.0,0.0,Grado parcial,Clerical,0.0,1.0,6155 Buckthorn Court,740-555-0170,2004-01-22,Person
12270,625,23269,Taylor,Griffin,1956-06-23,M,F,taylor45@adventure-works.com,40000.0,1.0,0.0,Grado parcial,Clerical,1.0,1.0,8036 Summit View Dr.,134-555-0165,2004-01-28,Person
12271,472,23270,Anna,Anderson,1956-09-16,M,F,anna70@adventure-works.com,40000.0,1.0,0.0,Grado parcial,Clerical,1.0,1.0,7800 Olivera Rd.,344-555-0112,2004-02-03,Person
12272,430,23271,Alexandra,Clark,1957-08-26,M,F,alexandra83@adventure-works.com,30000.0,2.0,0.0,Bachillerato,Manual calificado,0.0,2.0,7128 Paris Lane,154-555-0177,2004-02-09,Person
12273,652,23272,Tristan,Hayes,1957-05-12,M,M,tristan22@adventure-works.com,30000.0,2.0,0.0,Bachillerato,Manual calificado,1.0,2.0,1568 Skyline Dr.,101-555-0173,2003-09-23,Person
12274,559,23273,Benjamin,Long,1957-06-06,M,M,benjamin10@adventure-works.com,30000.0,2.0,0.0,Bachillerato,Manual calificado,1.0,2.0,1185 Laguna St,255-555-0162,2004-07-30,Person
12275,693,23274,Ethan,Jackson,1957-10-16,M,M,ethan45@adventure-works.com,30000.0,2.0,0.0,Bachillerato,Manual calificado,1.0,2.0,3575 Chisholm Way,576-555-0139,2003-08-31,Person
12276,653,23275,Miguel,Jackson,1957-06-05,M,M,miguel11@adventure-works.com,30000.0,2.0,0.0,Bachillerato,Manual calificado,1.0,2.0,4720 Black Pine Lane,445-555-0139,2004-05-09,Person
12277,582,23276,Vincent,Zhou,1957-10-08,M,M,vincent8@adventure-works.com,30000.0,2.0,0.0,Bachillerato,Manual calificado,1.0,2.0,6322 Springwood Way,316-555-0117,2004-01-12,Person
12278,538,23277,Isaiah,Torres,1957-02-24,M,M,isaiah3@adventure-works.com,30000.0,2.0,0.0,Bachillerato,Manual calificado,1.0,2.0,5165 Halfmoon Court,622-555-0119,2003-08-08,Person
12279,619,23278,Chloe,Flores,1957-04-12,S,F,chloe79@adventure-works.com,30000.0,2.0,0.0,Bachillerato,Manual calificado,0.0,2.0,7620 Del Vista,185-555-0196,2003-12-16,Person
12280,682,23279,Edward,Johnson,1957-06-19,S,M,edward23@adventure-works.com,30000.0,2.0,0.0,Bachillerato,Manual calificado,0.0,2.0,8964 Sanford St,285-555-0134,2004-04-30,Person
12281,523,23280,Hannah,Alexander,1957-11-09,M,F,hannah40@adventure-works.com,30000.0,2.0,0.0,Bachillerato,Manual calificado,1.0,2.0,8240 Leonard Dr.,511-555-0157,2003-11-08,Person
12282,550,23281,Megan,Harris,1957-08-25,M,F,megan16@adventure-works.com,40000.0,1.0,0.0,Grado parcial,Clerical,1.0,1.0,5039 Keywood Ct.,751-555-0114,2002-03-31,Person
12283,660,23282,Ariana,James,1957-12-02,M,F,ariana7@adventure-works.com,40000.0,1.0,0.0,Grado parcial,Clerical,0.0,1.0,1909 N Jackson Way,695-555-0129,2003-11-02,Person
12284,682,23283,Haley,Torres,1958-12-24,S,F,haley14@adventure-works.com,40000.0,2.0,0.0,Grado parcial,Clerical,1.0,1.0,9275 Keller Ridge Dr.,175-555-0194,2002-03-16,Person
12285,511,23284,Wyatt,Coleman,1958-10-22,S,M,wyatt57@adventure-works.com,80000.0,5.0,0.0,Máster,Manual calificado,0.0,0.0,4496 Stroer Lane,518-555-0197,2004-01-24,Person
12286,442,23285,Latoya,Luo,1958-09-05,S,F,latoya5@adventure-works.com,80000.0,4.0,0.0,Máster,Manual calificado,0.0,0.0,1276 Carlisle Way,835-555-0145,2004-07-20,Person
12287,538,23286,Taylor,Bell,1958-01-10,M,F,taylor7@adventure-works.com,80000.0,4.0,0.0,Máster,Manual calificado,1.0,0.0,8892 Oak Grove Road,394-555-0112,2004-01-18,Person
12288,488,23287,Juan,Kelly,1959-09-04,S,M,juan12@adventure-works.com,40000.0,2.0,0.0,Grado parcial,Clerical,0.0,1.0,4018 Fountain Road,152-555-0189,2004-02-02,Person
12289,520,23288,Eduardo,Evans,1959-03-11,S,M,eduardo42@adventure-works.com,60000.0,4.0,0.0,Máster,Manual calificado,1.0,0.0,4236 Malibu Place,816-555-0191,2004-02-03,Person
12290,573,23289,Justin,Robinson,1959-11-16,M,M,justin46@adventure-works.com,60000.0,4.0,0.0,Máster,Manual calificado,1.0,0.0,8664 Lakeview Place,412-555-0193,2003-08-17,Person
12291,467,23290,Angelica,Bennett,1959-05-06,M,F,angelica0@adventure-works.com,60000.0,4.0,0.0,Máster,Manual calificado,1.0,0.0,5578 Burning Barn Dr,868-555-0191,2004-07-14,Person
12292,660,23291,Timothy,Evans,1959-12-20,M,M,timothy25@adventure-works.com,60000.0,4.0,0.0,Máster,Manual calificado,1.0,0.0,323 Choctaw Court,639-555-0117,2004-07-25,Person
12293,642,23292,Jose,Russell,1959-11-13,S,M,jose14@adventure-works.com,60000.0,4.0,0.0,Máster,Manual calificado,0.0,0.0,6692 Bluefish Lane,792-555-0115,2004-01-31,Person
12294,707,23293,Kaylee,Peterson,1959-03-16,S,F,kaylee3@adventure-works.com,60000.0,4.0,0.0,Máster,Manual calificado,0.0,0.0,7597 Orchard View Ave,692-555-0146,2004-03-04,Person
12295,583,23294,Suzanne,Chen,1959-04-17,M,F,suzanne3@adventure-works.com,60000.0,4.0,0.0,Máster,Manual calificado,1.0,0.0,8212 String Dr,570-555-0140,2003-12-03,Person
12296,582,23295,Jaime,Torres,1959-08-16,S,F,jaime13@adventure-works.com,60000.0,4.0,0.0,Máster,Manual calificado,0.0,0.0,8213 Driving Dr,364-555-0113,2004-03-16,Person
12297,582,23296,Molly,Mehta,1972-12-15,S,F,molly13@adventure-works.com,40000.0,4.0,4.0,Grado parcial,Clerical,1.0,2.0,3986 Liana Lane,156-555-0191,2004-02-23,Person
12298,430,23297,Tyrone,Gomez,1972-01-07,S,M,tyrone0@adventure-works.com,40000.0,4.0,4.0,Grado parcial,Clerical,0.0,2.0,4215 Arleda Lane,365-555-0193,2004-03-06,Person
12299,642,23298,Robert,Martinez,1973-10-14,S,M,robert77@adventure-works.com,40000.0,0.0,0.0,Máster,Manual calificado,0.0,0.0,9856 Gonzalez Ct.,302-555-0121,2004-03-19,Person
12300,583,23299,Kristy,Jimenez,1968-05-20,M,F,kristy6@adventure-works.com,90000.0,4.0,4.0,Grado parcial,Manual calificado,1.0,3.0,1143 Julpum Loop,168-555-0112,2003-08-30,Person
12301,559,23300,Julia,Henderson,1968-08-04,S,F,julia71@adventure-works.com,100000.0,3.0,0.0,Grado,Administración,0.0,3.0,3342 Sea Point Way,193-555-0199,2003-10-20,Person
12302,443,23301,Noah,Anderson,1968-07-26,M,M,noah50@adventure-works.com,120000.0,2.0,1.0,Grado,Administración,1.0,4.0,4164 Whitehall Drive,247-555-0120,2004-06-18,Person
12303,535,23302,Fernando,Walker,1979-06-16,S,M,fernando21@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,0.0,2.0,2265 Park Glen Court,218-555-0189,2004-02-19,Person
12304,536,23303,Connor,Lal,1979-01-11,M,M,connor24@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,1.0,2.0,6513 Beauer Lane,816-555-0151,2004-04-26,Person
12305,633,23304,Jordan,Simmons,1979-03-19,S,M,jordan12@adventure-works.com,40000.0,0.0,0.0,Grado parcial,Manual calificado,1.0,1.0,5267 Mt. Tri-state Court,143-555-0141,2004-04-01,Person
12306,492,23305,Robyn,Dominguez,1944-09-10,M,F,robyn10@adventure-works.com,10000.0,5.0,0.0,Bachillerato,Manual calificado,1.0,2.0,9988 Belmont,1 (11) 500 555-0189,2003-11-05,Person
12307,446,23306,Byron,Ortega,1978-10-26,S,M,byron16@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,0.0,2.0,9123 James Donlon Blvd,853-555-0167,2002-03-10,Person
12308,512,23307,Meredith,Ramos,1947-06-02,M,F,meredith41@adventure-works.com,10000.0,2.0,1.0,Bachillerato,Manual calificado,1.0,2.0,4947 Noah Court,1 (11) 500 555-0198,2003-11-12,Person
12309,706,23308,Madison,Perry,1945-11-08,M,F,madison43@adventure-works.com,20000.0,4.0,0.0,Bachillerato,Manual calificado,0.0,2.0,9943 Northwood Drive,1 (11) 500 555-0129,2004-06-10,Person
12310,554,23309,Latoya,Chande,1946-07-17,M,F,latoya13@adventure-works.com,20000.0,4.0,0.0,Bachillerato,Manual calificado,1.0,2.0,7760 Woodbury Pl.,1 (11) 500 555-0153,2003-09-12,Person
12311,425,23310,Sydney,Wood,1946-08-15,M,F,sydney24@adventure-works.com,40000.0,2.0,0.0,Grado,Administración,0.0,2.0,3971 Confir Court,1 (11) 500 555-0141,2003-01-21,Person
12312,628,23311,Veronica,Gonzalez,1946-07-12,M,F,veronica20@adventure-works.com,40000.0,2.0,0.0,Grado,Administración,1.0,2.0,8518 Bayberry Dr.,1 (11) 500 555-0162,2003-01-06,Person
12313,492,23312,Sheena,Lal,1947-05-04,S,F,sheena7@adventure-works.com,20000.0,4.0,0.0,Bachillerato,Manual calificado,0.0,2.0,5333 D St.,1 (11) 500 555-0194,2004-03-09,Person
12314,518,23313,Corey,Lal,1947-12-13,M,M,corey8@adventure-works.com,20000.0,4.0,0.0,Bachillerato,Manual calificado,1.0,2.0,9161 Viking Drive,1 (11) 500 555-0194,2003-01-13,Person
12315,697,23314,Alfredo,Munoz,1947-12-26,M,M,alfredo8@adventure-works.com,30000.0,2.0,0.0,Grado parcial,Clerical,0.0,2.0,7188 Viewpoint Ct,1 (11) 500 555-0126,2003-01-10,Person
12316,697,23315,Carmen,Chandra,1947-06-23,M,F,carmen6@adventure-works.com,30000.0,2.0,0.0,Grado parcial,Clerical,1.0,2.0,8537 Bayview Circle,1 (11) 500 555-0190,2004-04-29,Person
12317,596,23316,Billy,Blanco,1947-08-06,S,M,billy16@adventure-works.com,30000.0,3.0,0.0,Grado parcial,Clerical,0.0,2.0,3658 Belmont,1 (11) 500 555-0111,2003-01-10,Person
12318,493,23317,Beth,Martin,1948-11-14,M,F,beth2@adventure-works.com,10000.0,2.0,1.0,Bachillerato parcial,Clerical,1.0,2.0,3229 Pembroke Dr.,1 (11) 500 555-0164,2004-03-23,Person
12319,502,23318,Patrick,Morgan,1978-10-03,S,M,patrick18@adventure-works.com,60000.0,0.0,0.0,Grado parcial,Manual calificado,1.0,2.0,3391 Paso Del Rio Court,730-555-0119,2004-02-04,Person
12320,691,23319,Luis,Green,1978-10-12,M,M,luis47@adventure-works.com,70000.0,0.0,0.0,Grado parcial,Manual calificado,1.0,2.0,2119 Chisholm Way,492-555-0160,2004-04-14,Person
12321,558,23320,Kendra,Gomez,1949-06-17,M,F,kendra1@adventure-works.com,20000.0,2.0,1.0,Bachillerato parcial,Clerical,1.0,2.0,4008 Tosca Way,1 (11) 500 555-0183,2003-01-22,Person
12322,656,23321,Karl,Xu,1950-06-26,M,M,karl5@adventure-works.com,20000.0,2.0,1.0,Bachillerato parcial,Clerical,1.0,2.0,8093 Landing Court,1 (11) 500 555-0178,2003-01-31,Person
12323,493,23322,Wesley,Li,1950-06-21,M,M,wesley3@adventure-works.com,20000.0,2.0,1.0,Bachillerato parcial,Clerical,1.0,2.0,3114 Arlington Way,1 (11) 500 555-0125,2003-01-23,Person
12324,553,23323,Alfredo,Alonso,1950-09-27,M,M,alfredo9@adventure-works.com,20000.0,2.0,1.0,Bachillerato parcial,Clerical,1.0,2.0,4385 Claudia Dr.,1 (11) 500 555-0113,2003-01-26,Person
12325,692,23324,Deborah,Deng,1951-07-10,M,F,deborah5@adventure-works.com,20000.0,2.0,1.0,Bachillerato parcial,Clerical,1.0,2.0,9005 Garland Drive,1 (11) 500 555-0163,2003-01-11,Person
12326,632,23325,Tiffany,Zimmerman,1951-02-22,M,F,tiffany20@adventure-works.com,20000.0,2.0,1.0,Bachillerato parcial,Clerical,1.0,2.0,4701 Mt. Dell Drive,1 (11) 500 555-0124,2003-01-26,Person
12327,582,23326,Tiffany,Ye,1980-07-22,S,F,tiffany9@adventure-works.com,40000.0,0.0,0.0,Bachillerato parcial,Clerical,0.0,2.0,9069 Muir Road,175-555-0153,2004-02-19,Person
12328,472,23327,Madison,Moore,1980-06-03,S,F,madison8@adventure-works.com,30000.0,0.0,0.0,Grado parcial,Manual calificado,0.0,2.0,841 Meadowbrook,230-555-0155,2004-04-05,Person
12329,625,23328,Julian,Butler,1980-04-04,M,M,julian16@adventure-works.com,30000.0,0.0,0.0,Grado parcial,Manual calificado,1.0,2.0,2312 Richard Ave.,111-555-0173,2004-02-27,Person
12330,512,23329,Sharon,Raji,1952-11-12,M,F,sharon26@adventure-works.com,20000.0,2.0,1.0,Bachillerato parcial,Clerical,1.0,3.0,3598 Wildberry Court,1 (11) 500 555-0116,2004-02-24,Person
12331,632,23330,Julian,Washington,1953-11-02,S,M,julian15@adventure-works.com,40000.0,2.0,0.0,Grado parcial,Manual calificado,0.0,2.0,2272 Camelot Court,1 (11) 500 555-0141,2003-12-17,Person
12332,425,23331,Jeremiah,Gray,1955-08-13,M,M,jeremiah42@adventure-works.com,80000.0,2.0,0.0,Grado parcial,Manual calificado,1.0,2.0,8291 Chelsea,1 (11) 500 555-0157,2003-01-28,Person
12333,599,23332,Martin,Garcia,1955-02-25,S,M,martin19@adventure-works.com,80000.0,2.0,0.0,Grado parcial,Manual calificado,1.0,2.0,880 Hackamore Lane,1 (11) 500 555-0121,2003-01-01,Person
12334,580,23333,Steve,Sun,1975-09-13,M,M,steve16@adventure-works.com,40000.0,0.0,0.0,Grado parcial,Manual calificado,0.0,2.0,7511 Cooper Dr.,630-555-0128,2004-01-13,Person
12335,508,23334,Brandon,Wilson,1975-06-20,S,M,brandon46@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,0.0,2.0,5034 Live Oak Ave.,468-555-0188,2004-02-01,Person
12336,559,23335,James,Robinson,1975-02-21,S,M,james91@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,1.0,2.0,3628 Terra Granda,136-555-0190,2004-04-21,Person
12337,469,23336,Jocelyn,Bryant,1975-11-19,M,F,jocelyn17@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,1.0,2.0,8716 San Remo Ct,527-555-0196,2003-09-13,Person
12338,707,23337,Isaiah,Green,1975-11-07,M,M,isaiah40@adventure-works.com,60000.0,0.0,0.0,Grado parcial,Manual calificado,1.0,2.0,8782 Palisade Court,615-555-0196,2004-03-31,Person
12339,494,23338,Lucas,Jenkins,1973-12-13,M,M,lucas56@adventure-works.com,60000.0,0.0,0.0,Grado parcial,Manual calificado,1.0,2.0,2423 Brookview Dr.,708-555-0164,2004-02-18,Person
12340,597,23339,Zoe,Reed,1973-09-25,S,F,zoe19@adventure-works.com,60000.0,0.0,0.0,Grado parcial,Manual calificado,1.0,2.0,7670 Terrapin Court,150-555-0117,2004-02-10,Person
12341,619,23340,Mackenzie,Collins,1973-08-03,M,F,mackenzie24@adventure-works.com,70000.0,0.0,0.0,Grado parcial,Profesional,1.0,2.0,1164 Bell Drive,479-555-0195,2004-04-03,Person
12342,442,23341,Kelvin,Chen,1973-07-08,S,M,kelvin22@adventure-works.com,70000.0,0.0,0.0,Grado parcial,Profesional,0.0,2.0,329 Poplar Street,967-555-0139,2004-04-10,Person
12343,610,23342,Cristina,She,1973-04-11,S,F,cristina0@adventure-works.com,70000.0,0.0,0.0,Grado parcial,Profesional,1.0,2.0,719 Sycamore Drive,329-555-0150,2004-04-10,Person
12344,656,23343,Bruce,Rubio,1957-04-22,S,M,bruce42@adventure-works.com,70000.0,2.0,0.0,Bachillerato,Manual calificado,1.0,2.0,3178 Fieldbrook Pl.,1 (11) 500 555-0180,2003-01-31,Person
12345,487,23344,Sharon,Xu,1957-12-01,S,F,sharon11@adventure-works.com,70000.0,2.0,0.0,Bachillerato,Manual calificado,0.0,2.0,7764 Juliet Court,1 (11) 500 555-0187,2003-01-03,Person
12346,519,23345,Mario,Lal,1958-06-21,S,M,mario6@adventure-works.com,100000.0,1.0,1.0,Grado,Administración,0.0,1.0,8068 Villageoaks Dr.,1 (11) 500 555-0142,2004-01-25,Person
12347,679,23346,Carly,Raji,1959-08-23,S,F,carly19@adventure-works.com,100000.0,1.0,1.0,Grado,Administración,1.0,3.0,1933 Landover Lane,1 (11) 500 555-0187,2003-10-22,Person
12348,637,23347,Eddie,Carlson,1959-11-22,M,M,eddie18@adventure-works.com,100000.0,1.0,1.0,Grado,Administración,1.0,3.0,5890 Yosemite Circle,1 (11) 500 555-0198,2004-03-09,Person
12349,509,23348,Tiffany,Chen,1959-01-23,S,F,tiffany2@adventure-works.com,100000.0,1.0,1.0,Grado,Administración,0.0,3.0,3711 Rollingwood Dr,1 (11) 500 555-0115,2003-01-23,Person
12350,631,23349,Lauren,Johnson,1973-06-20,S,F,lauren19@adventure-works.com,80000.0,0.0,0.0,Grado,Administración,0.0,1.0,2378 Joyce Dr.,266-555-0162,2004-03-30,Person
12351,446,23350,Natalie,Thomas,1973-10-20,S,F,natalie78@adventure-works.com,80000.0,0.0,0.0,Grado,Administración,1.0,1.0,6568 Damascus Loop,401-555-0159,2004-07-06,Person
12352,675,23351,Lucas,Sanchez,1974-05-02,S,M,lucas88@adventure-works.com,50000.0,0.0,0.0,Bachillerato,Profesional,0.0,2.0,6679 Stanbridge Ct.,107-555-0140,2002-03-09,Person
12353,677,23352,Kevin,Mitchell,1974-11-01,S,M,kevin49@adventure-works.com,60000.0,0.0,0.0,Grado parcial,Profesional,0.0,2.0,4760 Clayton Road,764-555-0178,2004-02-18,Person
12354,559,23353,Sophia,Scott,1974-02-06,M,F,sophia13@adventure-works.com,60000.0,0.0,0.0,Grado parcial,Profesional,1.0,2.0,8592 Camelback Ct.,239-555-0185,2004-04-02,Person
